cycle,database_style_key,epa_short_name,indicator,source_dataset,epa_definition_what_it_measures,sample_or_record_type_s,legal_values_format,range_low,range_high,definition_status,convenience_prefix,appears_in_count_datasets,metadata_record_count
2324,siteinfo_HUC2_NM,HUC2_NM,Site Information,NRSA 2324 Site Information,"USGS Level 2 Hydrologic Unit Region Name where stream reach is located (based on NHDPlusV2 use of HUCs). No missing or \blank\"" values allowed.""",,"Arkansas-Red-White Region |California Region |Great Basin Region |Great Lakes Region |Lower Colorado Region |Lower Mississippi Region |\Lower Missouri Region |Mid-Atlantic Region |New England Region |Ohio Region |Pacific Northwest Region |Rio Grande Region |Souris-Red-Rainy Region |South Atlantic-North Region |South Atlantic-South Region |South Atlantic-West Region |Tennessee Region |Texas Region |Upper Colorado Region |Upper Mississippi Region |Upper Missouri Region |""",,,Single metadata definition,siteinfo,1,1
2324,siteinfo_HUC8,HUC8,Site Information,NRSA 2324 Site Information,USGS Level 8 Hydrologic Unit Code where stream reach is located (based on NHDPlusV2 use of HUCs),,Alphanumeric code; 8-digit preceded by letter H,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_HUC8_NM,HUC8_NM,Site Information,NRSA 2324 Site Information,USGS Level 8 Hydrologic Cataloging Unit Name where stream reach is located,,Text,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_IND_DOMAIN,IND_DOMAIN,Site Information,NRSA 2324 Site Information,"Name of the indicator group within a study or Domain within a study. Text with all sites expected to be assigned to EXTENT and CORE indicator groups. Other values will occur when a particular group of indicators is only sampled on a planned probability subsample for the main STUDY. For example, FTIS is used to identify study for fish tissue indicators only collected at subset of sites that are a probability sample of a class of streams and rivers in a study. A Domain may be a state specific design where not all the sites are included in NRSA . Hand-picked sites are assigned \HAND.\"" No missing or \""blank\"" values allowed.""",,EXTENT | CORE | FTIS | HAND |,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_LAT_DD83,LAT_DD83,Site Information,NRSA 2324 Site Information,Latitude (based on NAD83 datum) for stream site from NHD-based sample frame.,,Numeric,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_LENGTH_KM,LENGTH_KM,Site Information,NRSA 2324 Site Information,Stream reach length in km. No missing or zero values allowed.,,,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_LON_DD83,LON_DD83,Site Information,NRSA 2324 Site Information,Longitude (based on NAD83 datum) for stream site from NHD-based sample frame.,,Numeric,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_MAJ_BAS_NM,MAJ_BAS_NM,Site Information,NRSA 2324 Site Information,Major USGS Hydrologic Basins derived from NHDPlus Names,,Text of 16 basin names,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_MAJ_BASIN,MAJ_BASIN,Site Information,NRSA 2324 Site Information,Major USGS Hydrologic Basins derived from NHDPlus Codes,,16 Major Basin Codes from 01 to 18 with 05_06 and 12_13 combined preceeded by letter H,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_MEAN_FLOW,MEAN_FLOW,Site Information,NRSA 2324 Site Information,Mean flow value for streams (cfs),,,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_MIS_BAS_NM,MIS_BAS_NM,Site Information,NRSA 2324 Site Information,"The hydrologic basin name for streams in the Mississippi Basin derived from NHDPlus names. \Not Miss River Basin\"" for streams not in the Mississippi Basin. No missing values allowed.""",,Ohio Region|Tennessee Region|Upper Mississippi Region|Lower Mississippi Region|Lower Missouri Region| Upper Missouri Region|Arkansas-Red-White Region|Not Mississippi River Basin,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_MIS_BASIN,MIS_BASIN,Site Information,NRSA 2324 Site Information,"The hydrologic basin code for streams in the Mississippi Basin derived from NHDPlus codes. For streams not in the Mississippi Basin value equal to \NMRB\"". No missing values allowed.""",,H05|H06|H07|H08|H10L|H10U|H11|NMRB,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_NA_L1CODE,NA_L1CODE,Site Information,NRSA 2324 Site Information,CEC North American Level I ecoregion code,,Numeric 5 to 15 excluding 14 and 0 designating HI,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_NA_L1NAME,NA_L1NAME,Site Information,NRSA 2324 Site Information,CEC North American Level I ecoregion name,,Text,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_NA_L2CODE,NA_L2CODE,Site Information,NRSA 2324 Site Information,CEC North American Level II ecoregion code,,Alphanumeric: n.n where leading position is Level I code and following position is Level 2 designation,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_NA_L2NAME,NA_L2NAME,Site Information,NRSA 2324 Site Information,CEC North American Level II ecoregion name,,Text,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_NARS_NAME,NARS_NAME,Site Information,NRSA 2324 Site Information,Name of lake from field evaluation or GNIS NAME if the same,,Text,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_NHDPLUSID,NHDPLUSID,Site Information,NRSA 2324 Site Information,NHDPlus unique identifier for a flowline feature used in NRSA 23-24 and NHDPLusHR.,,,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_OWN_NARS,OWN_NARS,Site Information,NRSA 2324 Site Information,"Land ownership code derived from USGS PADUS (http://gapanalysis.usgs.gov/padus/data/) - pulled May 2016 version of database. Aggregated to categories used by NARS. Text of 13 land ownership category names. Similar to OWN_TYPE in USGS PADUS dataset except that Federal_Land is separated into major federal agencies. No missing or \blank\"" values allowed.""",,BLM | DOD | | DOE | USFS | FWS | NOAA | Non Federal | NPS | Tribal Land| USACE | USBR | NRCS| Other Fed,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_PANEL_USE,PANEL_USE,Site Information,NRSA 2324 Site Information,"NRSA Panel Assignment. Text that has form NRSnn_mmXXXn_YYYY, where nn is current cycle year (09, 14, 19, etc), mm is cycle year stream site was first selected for sampling, XXXn denotes revisit status, and YYYY denotes base or over sample status. XXXn equals either RVT2 (if site should be visited twice in current cycle year) or RVT (if site should be visited once in current cycle and was previously visited in a prior cycle year) and is blank otherwise. YYYY is either blank (if the stream site is a base site) or equals OverSamp (if the stream site is an over sample site). Note: For state specific designs, state two letter code is added. Hand-picked sites have value \NONE\"". No missing or \""blank\"" values allowed.""",,,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_PERM_ID,PERM_ID,Site Information,NRSA 2324 Site Information,40-char value that uniquely identifies the occurrence of each feature in The National Map. National Database primary key. Used only for NRSA and NLA,,,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_PROB_CAT,PROB_CAT,Site Information,NRSA 2324 Site Information,"NRSA unequal probability categories used within a stratum. Hand-picked sites equal to \None\"" as they are not a site from probability design. No missing values allowed""",,,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_PSTL_CODE,PSTL_CODE,Site Information,NRSA 2324 Site Information,State two-letter postal code,,,,,Single metadata definition,siteinfo,15,1
2324,siteinfo_PUBLICATION_DATE,PUBLICATION_DATE,Site Information,NRSA 2324 Site Information,Date of data file publication,,,,,Single metadata definition,siteinfo,16,1
2324,siteinfo_REACHCODE,REACHCODE,Site Information,NRSA 2324 Site Information,NHD Reach code assigned,,Numeric,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_SITE_ID,SITE_ID,Site Information,NRSA 2324 Site Information,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",,,,,Single metadata definition,siteinfo,15,1
2324,siteinfo_SITESAMP,SITESAMP,Site Information,NRSA 2324 Site Information,Was site sampled: Y/N.,,|Y|N,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_SITETYPE,SITETYPE,Site Information,NRSA 2324 Site Information,Site type (Probability-based or hand-picked),,PROB | HAND,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_STATE_NM,STATE_NM,Site Information,NRSA 2324 Site Information,"State to which stream reach is assigned for sampling in NRSA. No missing or \blank\"" values allowed.""",,,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_STATECTY,STATECTY,Site Information,NRSA 2324 Site Information,FIPS state and county code,,Text - numeric with leading zero,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_STRAH_CAL,STRAH_CAL,Site Information,NRSA 2324 Site Information,Strahler calculator from NHDPlusv2. Used to identify braided reaches.,,Numeric: 0 to 10.,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_STRAH_CAT,STRAH_CAT,Site Information,NRSA 2324 Site Information,Strahler category used to classify reaches. RiversMajor (5th and higher) RiversOther (5th and higher) LargeStreams (3rd and 4th) SmallStreams (1st and 2nd),,RiversMajor | RiversOther | LargeStreams | SmallStreams,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_STRAH_ORD,STRAH_ORD,Site Information,NRSA 2324 Site Information,Strahler order from NHDPlusv2,,Numeric: 0 to 10.,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_STRATUM,STRATUM,Site Information,NRSA 2324 Site Information,"Stratum use for survey design (national assessment). Needed for population estimates. For value definitions, see survey-specific design documentation.",,,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_STUDY,STUDY,Site Information,NRSA 2324 Site Information,Study to which site belongs,,ALASKA|HAWAII|MSQA|BLM|CALAPOOIA|NRSA|WISCONSIN,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_UID,UID,Site Information,NRSA 2324 Site Information,Unique site visit ID,,,,,Single metadata definition,siteinfo,15,1
2324,siteinfo_UNIQUE_ID,UNIQUE_ID,Site Information,NRSA 2324 Site Information,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,Single metadata definition,siteinfo,15,1
2324,siteinfo_URBN_NRS08,URBN_NRS08,Site Information,NRSA 2324 Site Information,"Stream identified as an urban stream based on urban definition used in NRSA 2008-9 design. Urban based on 2000 Census polygons of urban areas and 3km buffer to ensure census waters included. No missing or \blank\"" values allowed.""",,Urban | Non-Urban |,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_URBN_NRS18,URBN_NRS18,Site Information,NRSA 2324 Site Information,"Stream identified as an urban stream based on urban definition used in NRSA 2018-19 design. Urban based on 2010 Census polygons of urban areas. No 3km buffer to ensure census waters included since census polygons now include census waters. No missing or \blank\"" values allowed.""",,Urban | Non-Urban |,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_URBN_NRS23,URBN_NRS23,Site Information,NRSA 2324 Site Information,"Stream identified as an urban stream based on urban definition used in NRSA 2018-19 design. Urban based on 2010 Census polygons of urban areas. No 3km buffer to ensure census waters included since census polygons now include census waters. No missing or \blank\"" values allowed.""",,Urban|Non-Urban,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_US_L3CODE,US_L3CODE,Site Information,NRSA 2324 Site Information,Omernik Level III ecoregion code,,Numeric 1 to 85,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_US_L3NAME,US_L3NAME,Site Information,NRSA 2324 Site Information,Omernik Level III ecoregion name,,Text name,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_US_L4CODE,US_L4CODE,Site Information,NRSA 2324 Site Information,Omernik Level IV ecoregion code,,Level three codes plus aphabetic ending identifying level 4 subregion,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_US_L4NAME,US_L4NAME,Site Information,NRSA 2324 Site Information,Omernik Level IV ecoregion name,,Text name,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_VALXSITE,VALXSITE,Site Information,NRSA 2324 Site Information,Sample method/Nonsamp. reason,,|WADEABLE|BOATABLE|PARBYWADE|PARBYBOAT|INTWADE|INTBOAT|ALTERED|DRYVISIT|DRYNOVISIT|WETLAND|MAPERROR|IMPOUNDED|TIDAL|OTHR_NSP|OTHR_NST|NOTBOAT|NOTWADE|OTHER_NOACCESS|ACCDENIED|INACCPERM|INACCTEMP,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_VISIT_NO,VISIT_NO,Site Information,NRSA 2324 Site Information,Number identifying which visit this is,,|1|2,,,Single metadata definition,siteinfo,15,1
2324,siteinfo_WSAREASQKM,WSAREASQKM,Site Information,NRSA 2324 Site Information,Area in square kilometers of the watershed basin. Summarized by joining the sub-catchment area of the catchment with all of the upstream catchments of the NHDPlusV21.,,,,,Single metadata definition,siteinfo,1,1
2324,siteinfo_YEAR,YEAR,Site Information,NRSA 2324 Site Information,Year of sampling,,,,,Single metadata definition,siteinfo,1,1
2324,waterchem_AMMONIA_N_BATCH_ID,AMMONIA_N_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Ammonia as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_AMMONIA_N_DATE_ANALYZED,AMMONIA_N_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: ammonia,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_AMMONIA_N_DILUTION_FACTOR,AMMONIA_N_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Ammonia as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_AMMONIA_N_HOLDING_TIME,AMMONIA_N_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): ammonia,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_AMMONIA_N_MDL,AMMONIA_N_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of ammonia,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_AMMONIA_N_NARS_FLAG,AMMONIA_N_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"Flag assigned by NARS: ammonia. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_AMMONIA_N_QA_FLAG,AMMONIA_N_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: ammonia,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_AMMONIA_N_RESULT,AMMONIA_N_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: ammonia,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_AMMONIA_N_RL,AMMONIA_N_RL,Water Chemistry,NRSA 2324 Water Chemistry,Reporting limit of ammonia,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_AMMONIA_N_UNITS,AMMONIA_N_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: ammonia,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_ANC_BATCH_ID,ANC_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Acid Neutralizing Capacity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_ANC_DATE_ANALYZED,ANC_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: acid neutralizing capacity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_ANC_HOLDING_TIME,ANC_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): acid neutralizing capacity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_ANC_MDL,ANC_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method Detection Limit: Acid Neutralizing Capacity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_ANC_NARS_FLAG,ANC_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Acid Neutralizing Capacity. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_ANC_QA_FLAG,ANC_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: acid neutralizing capacity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_ANC_RESULT,ANC_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: acid neutralizing capacity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_ANC_RL,ANC_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Acid Neutralizing Capacity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_ANC_UNITS,ANC_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: acid neutralizing capacity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_BATCH_ID,CALCIUM_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Calcium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_DATE_ANALYZED,CALCIUM_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: calcium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_DILUTION_FACTOR,CALCIUM_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Calcium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_HOLDING_TIME,CALCIUM_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): calcium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_MDL,CALCIUM_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of calcium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_NARS_FLAG,CALCIUM_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Calcium. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_QA_FLAG,CALCIUM_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: calcium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_RESULT,CALCIUM_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: calcium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_RL,CALCIUM_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Calcium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CALCIUM_UNITS,CALCIUM_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: calcium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHEM_DATE_RECEIVED,CHEM_DATE_RECEIVED,Water Chemistry,NRSA 2324 Water Chemistry,Water chemistry date received in laboratory,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHEM_LAB_SAMPLE_ID,CHEM_LAB_SAMPLE_ID,Water Chemistry,NRSA 2324 Water Chemistry,Water chemistry lab sample ID,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHEM_SAMPLE_ID,CHEM_SAMPLE_ID,Water Chemistry,NRSA 2324 Water Chemistry,Sample identification number: Water chemistry sample,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_BATCH_ID,CHLA_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Lab batch id - Chlorophyll-a as ug/L in water sample,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_DATE_ANALYZED,CHLA_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: chlorophyll-a,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_DILUTION_FACTOR,CHLA_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Chlorophyll-a,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_EXTRACT,CHLA_EXTRACT,Water Chemistry,NRSA 2324 Water Chemistry,chlorophyll-a amount in extract by volume (ug/L),COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_EXTRACT_UNITS,CHLA_EXTRACT_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Chlorophyll a: Extract units,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_HOLDING_TIME,CHLA_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): chlorophyll-a,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_MDL,CHLA_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of chlorophyll-a,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_NARS_FLAG,CHLA_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Chlorophyll a. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_QA_FLAG,CHLA_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: Chlorophyll a,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_RESULT,CHLA_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: chlorophyll-a,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_RL,CHLA_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Chlorophyll a,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_UNITS,CHLA_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units - Chlorophyll-a as ug/L in water sample,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_VOLUME_ADJUST,CHLA_VOLUME_ADJUST,Water Chemistry,NRSA 2324 Water Chemistry,--,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLA_VOLUME_FILTERED,CHLA_VOLUME_FILTERED,Water Chemistry,NRSA 2324 Water Chemistry,Volume filtered for chlorophyll-a sample,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_BATCH_ID,CHLORIDE_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Chloride,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_DATE_ANALYZED,CHLORIDE_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: chloride,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_DILUTION_FACTOR,CHLORIDE_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Chloride,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_HOLDING_TIME,CHLORIDE_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): chloride,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_MDL,CHLORIDE_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of chloride,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_NARS_FLAG,CHLORIDE_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Chloride. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_QA_FLAG,CHLORIDE_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: chloride,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_RESULT,CHLORIDE_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: chloride,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_RL,CHLORIDE_RL,Water Chemistry,NRSA 2324 Water Chemistry,Reporting limit of analyte: chloride,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_CHLORIDE_UNITS,CHLORIDE_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: chloride,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_BATCH_ID,COLOR_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Color,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_DATE_ANALYZED,COLOR_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: color,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_DILUTION_FACTOR,COLOR_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Color,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_HOLDING_TIME,COLOR_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): color,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_MDL,COLOR_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method Detection Limit: Color,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_NARS_FLAG,COLOR_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Color. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_QA_FLAG,COLOR_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: color,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_RESULT,COLOR_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: color,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_RL,COLOR_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Color,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COLOR_UNITS,COLOR_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: color,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COND_BATCH_ID,COND_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Conductivity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COND_DATE_ANALYZED,COND_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: conductivity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COND_HOLDING_TIME,COND_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): conductivity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COND_MDL,COND_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method Detection Limit: Conductivity,COLUMN,,,,Single metadata definition,waterchem,1,1
