cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_definition_what_it_measures,sample_or_record_type,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_DATE_COL,DATE_COL,Date of data collection in field,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_ENTE,ENTE,Either sample ID or Not Collected for enterococci sample.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_FIELD,FIELD,Either Collected or Not Collected for field in situ measurements,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_FISH,FISH,Either fishing protocol or reason for not sampling for fish.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_FPLG,FPLG,Either sample ID or Not Collected for fish plug sample.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_MICX,MICX,Either sample ID or Not Collected for microcystin sample.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_PBIO,PBIO,Either sample ID or Not Collected for periphyton biomass sample.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_PCHL,PCHL,Either sample ID or Not Collected for periphyton chlorophyll a sample.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_PDNA,PDNA,Either sample ID or Not Collected for periphyton metagenomic sample.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_PERI,PERI,Either sample ID or Not Collected for periphyton assemblage sample.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_PSTL_CODE,PSTL_CODE,"State two letter postal code for site sampled. 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_SITE_ID,SITE_ID,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_UID,UID,Unique site visit ID,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_UNIQUE_ID,UNIQUE_ID,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_VISIT_NO,VISIT_NO,Number identifying which visit this is,,|1|2,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Sample Grid,All / Sample Design,samplegrid_WCHL,WCHL,Either sample ID or Not Collected for water chlorophyll a sample.,,,,,COLUMN_NAME,samplegrid
2324,NRSA 2324 Site Information,Site Information,siteinfo_AG_ECO3,AG_ECO3,"NARS 3-level reporting region (2015), based on aggregating AGGR_ECO9_2015 reporting regions",,EHIGH|PLNLOW|WMTNS,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_AG_ECO3_NM,AG_ECO3_NM,NARS 3-level reporting region Name,,Text names,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_AG_ECO9,AG_ECO9,"NARS 9-level reporting region (2015), based on aggregated Omernik Level III ecoregions",,CPL|NAP|NPL|SAP|SPL|TPL|UMW|WMT|XER,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_AG_ECO9_NM,AG_ECO9_NM,NARS 9-level reporting region Name,,Text names,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_BORD_RIV,BORD_RIV,Reach occurs on state or country boundaries,,Text of two postal codes: MM:NN where MM is one state and NN is other state the river is on the border. Blank if not a border river,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_CNTYNAME,CNTYNAME,County name (source ESRI counties based on census 2010),,Text Names,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_COMID,COMID,NHD common identifier for NRSA sampling frame and subsequent designs.,,Numeric,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_DATE_COL,DATE_COL,Date of data collection in field,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_DSGN_CYCLE,DSGN_CYCLE,,,2000-04| 2008-09|2013-14|2018-19|,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_ELEVATION,ELEVATION,"Elevation at Stream site (LAT_DD83, LON_DD83) from USGS elevation point query service (30 m elevation) http://ned.usgs.gov/epqs/",,Numeric; may legitimately be negative,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_EPA_REG,EPA_REG,EPA Region,,Region_1 | Region_2 | Region_3 | Region_4 | Region_5 | Region_6 | Region_7 | Region_8 | Region_9 | Region_10,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_EVAL_CAT,EVAL_CAT,"NRSA site evaluation result. For hand-picked sites evaluation is Target_Sampled. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_FCODE,FCODE,NHD feature type code,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_FED_NONFED,FED_NONFED,"Federal or Non-Federal land, based on OWN_NARS. OWN_NARS in FWS, Other Fed, USFS, NPS, NOAA, BLM, DOD, BOR considered Federal and all others Non-Federal.",,Federal|Non-Federal,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_FEOW_ID,FEOW_ID,Freshwater Ecoregions of the World (2015) code,,Numeric,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_FLOW_SIZE,FLOW_SIZE,Flow size categories based on mean annual flow from NHDPlusHR for each reach. Mean annual flow estimates are based on a model described in the NHDPlusHR Users Guide,,-8 | < 1cfs | LS | RV | SS,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_FRAME23_ID,FRAME23_ID,2023 Frame ID number,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_FS_EW,FS_EW,Eastern or western US Forest Service land,,East | West | blank if not US Forest Service land,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_FTYPE,FTYPE,HD feature type name,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_GNIS_ID,GNIS_ID,Goegraphic Names Information System ID (from NHD),,Numeric,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_GNIS_NAME,GNIS_NAME,USGS Geographic Names Information System name,,Text name,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_HUC10,HUC10,"USGS Level 10 Hydrologic Unit Code where wetland is located. where region 10-digit code is preceded by letter H. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_HUC10_NM,HUC10_NM,"USGS Level 10 Hydrologic Unit Name where wetland is located. No missing or \blank\""values allowed""",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_HUC12,HUC12,"USGS Level 12 Hydrologic Unit Code where wetland is located. Region 12-digit code is preceded by letter H. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_HUC12_NM,HUC12_NM,"USGS Level 12 Hydrologic Unit Code Name where wetland is located. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_HUC2,HUC2,USGS Level 2 Hydrologic Unit Code where stream reach is located (based on NHDPlusV2 use of HUCs),,Alphanumeric: H01 to H20 with H03N :H 03S : H03W | H10L : H10U where region coded preceded by letter H,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_HUC2_NM,HUC2_NM,"USGS Level 2 Hydrologic Unit Region Name where stream reach is located (based on NHDPlusV2 use of HUCs). No missing or \blank\"" values allowed.""",,"Arkansas-Red-White Region |California Region |Great Basin Region |Great Lakes Region |Lower Colorado Region |Lower Mississippi Region |\Lower Missouri Region |Mid-Atlantic Region |New England Region |Ohio Region |Pacific Northwest Region |Rio Grande Region |Souris-Red-Rainy Region |South Atlantic-North Region |South Atlantic-South Region |South Atlantic-West Region |Tennessee Region |Texas Region |Upper Colorado Region |Upper Mississippi Region |Upper Missouri Region |""",,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_HUC8,HUC8,USGS Level 8 Hydrologic Unit Code where stream reach is located (based on NHDPlusV2 use of HUCs),,Alphanumeric code; 8-digit preceded by letter H,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_HUC8_NM,HUC8_NM,USGS Level 8 Hydrologic Cataloging Unit Name where stream reach is located,,Text,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_IND_DOMAIN,IND_DOMAIN,"Name of the indicator group within a study or Domain within a study. Text with all sites expected to be assigned to EXTENT and CORE indicator groups. Other values will occur when a particular group of indicators is only sampled on a planned probability subsample for the main STUDY. For example, FTIS is used to identify study for fish tissue indicators only collected at subset of sites that are a probability sample of a class of streams and rivers in a study. A Domain may be a state specific design where not all the sites are included in NRSA . Hand-picked sites are assigned \HAND.\"" No missing or \""blank\"" values allowed.""",,EXTENT | CORE | FTIS | HAND |,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_LAT_DD83,LAT_DD83,Latitude (based on NAD83 datum) for stream site from NHD-based sample frame.,,Numeric,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_LENGTH_KM,LENGTH_KM,Stream reach length in km. No missing or zero values allowed.,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_LON_DD83,LON_DD83,Longitude (based on NAD83 datum) for stream site from NHD-based sample frame.,,Numeric,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_MAJ_BAS_NM,MAJ_BAS_NM,Major USGS Hydrologic Basins derived from NHDPlus Names,,Text of 16 basin names,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_MAJ_BASIN,MAJ_BASIN,Major USGS Hydrologic Basins derived from NHDPlus Codes,,16 Major Basin Codes from 01 to 18 with 05_06 and 12_13 combined preceeded by letter H,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_MEAN_FLOW,MEAN_FLOW,Mean flow value for streams (cfs),,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_MIS_BAS_NM,MIS_BAS_NM,"The hydrologic basin name for streams in the Mississippi Basin derived from NHDPlus names. \Not Miss River Basin\"" for streams not in the Mississippi Basin. No missing values allowed.""",,Ohio Region|Tennessee Region|Upper Mississippi Region|Lower Mississippi Region|Lower Missouri Region| Upper Missouri Region|Arkansas-Red-White Region|Not Mississippi River Basin,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_MIS_BASIN,MIS_BASIN,"The hydrologic basin code for streams in the Mississippi Basin derived from NHDPlus codes. For streams not in the Mississippi Basin value equal to \NMRB\"". No missing values allowed.""",,H05|H06|H07|H08|H10L|H10U|H11|NMRB,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_NA_L1CODE,NA_L1CODE,CEC North American Level I ecoregion code,,Numeric 5 to 15 excluding 14 and 0 designating HI,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_NA_L1NAME,NA_L1NAME,CEC North American Level I ecoregion name,,Text,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_NA_L2CODE,NA_L2CODE,CEC North American Level II ecoregion code,,Alphanumeric: n.n where leading position is Level I code and following position is Level 2 designation,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_NA_L2NAME,NA_L2NAME,CEC North American Level II ecoregion name,,Text,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_NARS_NAME,NARS_NAME,Name of lake from field evaluation or GNIS NAME if the same,,Text,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_NHDPLUSID,NHDPLUSID,NHDPlus unique identifier for a flowline feature used in NRSA 23-24 and NHDPLusHR.,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_OWN_NARS,OWN_NARS,"Land ownership code derived from USGS PADUS (http://gapanalysis.usgs.gov/padus/data/) - pulled May 2016 version of database. Aggregated to categories used by NARS. Text of 13 land ownership category names. Similar to OWN_TYPE in USGS PADUS dataset except that Federal_Land is separated into major federal agencies. No missing or \blank\"" values allowed.""",,BLM | DOD | | DOE | USFS | FWS | NOAA | Non Federal | NPS | Tribal Land| USACE | USBR | NRCS| Other Fed,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_PANEL_USE,PANEL_USE,"NRSA Panel Assignment. Text that has form NRSnn_mmXXXn_YYYY, where nn is current cycle year (09, 14, 19, etc), mm is cycle year stream site was first selected for sampling, XXXn denotes revisit status, and YYYY denotes base or over sample status. XXXn equals either RVT2 (if site should be visited twice in current cycle year) or RVT (if site should be visited once in current cycle and was previously visited in a prior cycle year) and is blank otherwise. YYYY is either blank (if the stream site is a base site) or equals OverSamp (if the stream site is an over sample site). Note: For state specific designs, state two letter code is added. Hand-picked sites have value \NONE\"". No missing or \""blank\"" values allowed.""",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_PERM_ID,PERM_ID,40-char value that uniquely identifies the occurrence of each feature in The National Map. National Database primary key. Used only for NRSA and NLA,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_PROB_CAT,PROB_CAT,"NRSA unequal probability categories used within a stratum. Hand-picked sites equal to \None\"" as they are not a site from probability design. No missing values allowed""",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_PSTL_CODE,PSTL_CODE,State two-letter postal code,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_REACHCODE,REACHCODE,NHD Reach code assigned,,Numeric,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_SITE_ID,SITE_ID,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_SITESAMP,SITESAMP,Was site sampled: Y/N.,,|Y|N,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_SITETYPE,SITETYPE,Site type (Probability-based or hand-picked),,PROB | HAND,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_STATE_NM,STATE_NM,"State to which stream reach is assigned for sampling in NRSA. No missing or \blank\"" values allowed.""",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_STATECTY,STATECTY,FIPS state and county code,,Text - numeric with leading zero,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_STRAH_CAL,STRAH_CAL,Strahler calculator from NHDPlusv2. Used to identify braided reaches.,,Numeric: 0 to 10.,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_STRAH_CAT,STRAH_CAT,Strahler category used to classify reaches. RiversMajor (5th and higher) RiversOther (5th and higher) LargeStreams (3rd and 4th) SmallStreams (1st and 2nd),,RiversMajor | RiversOther | LargeStreams | SmallStreams,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_STRAH_ORD,STRAH_ORD,Strahler order from NHDPlusv2,,Numeric: 0 to 10.,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_STRATUM,STRATUM,"Stratum use for survey design (national assessment). Needed for population estimates. For value definitions, see survey-specific design documentation.",,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_STUDY,STUDY,Study to which site belongs,,ALASKA|HAWAII|MSQA|BLM|CALAPOOIA|NRSA|WISCONSIN,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_UID,UID,Unique site visit ID,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_UNIQUE_ID,UNIQUE_ID,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_URBN_NRS08,URBN_NRS08,"Stream identified as an urban stream based on urban definition used in NRSA 2008-9 design. Urban based on 2000 Census polygons of urban areas and 3km buffer to ensure census waters included. No missing or \blank\"" values allowed.""",,Urban | Non-Urban |,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_URBN_NRS18,URBN_NRS18,"Stream identified as an urban stream based on urban definition used in NRSA 2018-19 design. Urban based on 2010 Census polygons of urban areas. No 3km buffer to ensure census waters included since census polygons now include census waters. No missing or \blank\"" values allowed.""",,Urban | Non-Urban |,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_URBN_NRS23,URBN_NRS23,"Stream identified as an urban stream based on urban definition used in NRSA 2018-19 design. Urban based on 2010 Census polygons of urban areas. No 3km buffer to ensure census waters included since census polygons now include census waters. No missing or \blank\"" values allowed.""",,Urban|Non-Urban,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_US_L3CODE,US_L3CODE,Omernik Level III ecoregion code,,Numeric 1 to 85,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_US_L3NAME,US_L3NAME,Omernik Level III ecoregion name,,Text name,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_US_L4CODE,US_L4CODE,Omernik Level IV ecoregion code,,Level three codes plus aphabetic ending identifying level 4 subregion,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_US_L4NAME,US_L4NAME,Omernik Level IV ecoregion name,,Text name,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_VALXSITE,VALXSITE,Sample method/Nonsamp. reason,,|WADEABLE|BOATABLE|PARBYWADE|PARBYBOAT|INTWADE|INTBOAT|ALTERED|DRYVISIT|DRYNOVISIT|WETLAND|MAPERROR|IMPOUNDED|TIDAL|OTHR_NSP|OTHR_NST|NOTBOAT|NOTWADE|OTHER_NOACCESS|ACCDENIED|INACCPERM|INACCTEMP,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_VISIT_NO,VISIT_NO,Number identifying which visit this is,,|1|2,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_WSAREASQKM,WSAREASQKM,Area in square kilometers of the watershed basin. Summarized by joining the sub-catchment area of the catchment with all of the upstream catchments of the NHDPlusV21.,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Site Information,Site Information,siteinfo_YEAR,YEAR,Year of sampling,,,,,COLUMN_NAME,siteinfo
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_BATCH_ID,AMMONIA_N_BATCH_ID,Laboratory Batch ID for Ammonia as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_DATE_ANALYZED,AMMONIA_N_DATE_ANALYZED,Date sample analyzed for analyte: ammonia,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_DILUTION_FACTOR,AMMONIA_N_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Ammonia as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_HOLDING_TIME,AMMONIA_N_HOLDING_TIME,Time from sampling to analysis (days): ammonia,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_MDL,AMMONIA_N_MDL,Method detection limit of ammonia,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_NARS_FLAG,AMMONIA_N_NARS_FLAG,"Flag assigned by NARS: ammonia. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_QA_FLAG,AMMONIA_N_QA_FLAG,QA flag assigned by lab: ammonia,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_RESULT,AMMONIA_N_RESULT,Analyte value: ammonia,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_RL,AMMONIA_N_RL,Reporting limit of ammonia,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_UNITS,AMMONIA_N_UNITS,Units of measurement: ammonia,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_ANC_BATCH_ID,ANC_BATCH_ID,Laboratory Batch ID for Acid Neutralizing Capacity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_ANC_DATE_ANALYZED,ANC_DATE_ANALYZED,Date sample analyzed for analyte: acid neutralizing capacity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_ANC_HOLDING_TIME,ANC_HOLDING_TIME,Time from sampling to analysis (days): acid neutralizing capacity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_ANC_MDL,ANC_MDL,Method Detection Limit: Acid Neutralizing Capacity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_ANC_NARS_FLAG,ANC_NARS_FLAG,"NARS flag translated from QA flag by lab: Acid Neutralizing Capacity. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_ANC_QA_FLAG,ANC_QA_FLAG,QA flag assigned by lab: acid neutralizing capacity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_ANC_RESULT,ANC_RESULT,Analyte value: acid neutralizing capacity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_ANC_RL,ANC_RL,Method Reporting Limit: Acid Neutralizing Capacity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_ANC_UNITS,ANC_UNITS,Units of measurement: acid neutralizing capacity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_BATCH_ID,CALCIUM_BATCH_ID,Laboratory Batch ID for Calcium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_DATE_ANALYZED,CALCIUM_DATE_ANALYZED,Date sample analyzed for analyte: calcium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_DILUTION_FACTOR,CALCIUM_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Calcium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_HOLDING_TIME,CALCIUM_HOLDING_TIME,Time from sampling to analysis (days): calcium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_MDL,CALCIUM_MDL,Method detection limit of calcium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_NARS_FLAG,CALCIUM_NARS_FLAG,"NARS flag translated from QA flag by lab: Calcium. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_QA_FLAG,CALCIUM_QA_FLAG,QA flag assigned by lab: calcium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_RESULT,CALCIUM_RESULT,Analyte value: calcium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_RL,CALCIUM_RL,Method Reporting Limit: Calcium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CALCIUM_UNITS,CALCIUM_UNITS,Units of measurement: calcium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHEM_DATE_RECEIVED,CHEM_DATE_RECEIVED,Water chemistry date received in laboratory,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHEM_LAB_SAMPLE_ID,CHEM_LAB_SAMPLE_ID,Water chemistry lab sample ID,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHEM_SAMPLE_ID,CHEM_SAMPLE_ID,Sample identification number: Water chemistry sample,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_BATCH_ID,CHLA_BATCH_ID,Lab batch id - Chlorophyll-a as ug/L in water sample,COLUMN,,,,PARAMETER,waterchem
